Timestamp, Sequence Number, SubPoint Number, Vertix Number, Comment, X, Y, Intended X, Intended Y, Scan Velocity, Laser State, Laser Rep. Rate, Spot Type, Spot Size, Spot Angle, MFC1, MFC2, Cell Pressure, Fluence At Sample
2022-12-06 10:02:36.627,,,,,74844,14155,,,0,Off,0,Manual: B,20,0,0,0,0,
2022-12-06 10:02:36.627,,,,,74844,14155,74844,14155,,Off,0,Manual: B,20,0,0,0,0,
2022-12-06 10:02:36.627,,,,,74844,14155,,,,On,4,Manual: B,20,0,0,0,0,
2022-12-06 10:02:51.673,,,,,74844,14155,,,,Off,0,Manual: B,20,0,0,0,0,
2022-12-06 10:03:15.515,10,1,,AT22_FRAN_15_7_7_S_33,74783,14178,,,,Off,0,Manual: B,20,0,0,0,0,
2022-12-06 10:03:15.515,,,,,74783,14178,,,0,Off,0,Manual: B,20,0,0,0,0,
2022-12-06 10:03:15.515,,,,,74783,14178,74783,14178,,Off,0,Manual: B,20,0,0,0,0,
2022-12-06 10:03:15.515,,,,,74783,14178,,,,On,4,Manual: B,20,0,0,0,0,
2022-12-06 10:03:30.522,,,,,74783,14178,,,,Off,0,Manual: B,20,0,0,0,0,
2022-12-06 10:03:54.369,11,1,,AT22_FRAN_15_7_7_S_34,74654,14167,,,,Off,0,Manual: B,20,0,0,0,0,
2022-12-06 10:03:54.369,,,,,74654,14167,,,0,Off,0,Manual: B,20,0,0,0,0,
2022-12-06 10:03:54.369,,,,,74654,14167,74654,14167,,Off,0,Manual: B,20,0,0,0,0,
2022-12-06 10:03:54.369,,,,,74654,14167,,,,On,4,Manual: B,20,0,0,0,0,
2022-12-06 10:04:09.378,,,,,74654,14167,,,,Off,0,Manual: B,20,0,0,0,0,
2022-12-06 10:04:33.231,12,1,,AT22_FRAN_15_7_7_S_35,74576,14208,,,,Off,0,Manual: B,20,0,0,0,0,
2022-12-06 10:04:33.231,,,,,74576,14208,,,0,Off,0,Manual: B,20,0,0,0,0,
2022-12-06 10:04:33.231,,,,,74576,14208,74576,14208,,Off,0,Manual: B,20,0,0,0,0,
2022-12-06 10:04:33.231,,,,,74576,14208,,,,On,4,Manual: B,20,0,0,0,0,
2022-12-06 10:04:48.272,,,,,74576,14208,,,,Off,0,Manual: B,20,0,0,0,0,
2022-12-06 10:05:12.106,13,1,,AT22_FRAN_15_7_7_S_36,74536,14176,,,,Off,0,Manual: B,20,0,0,0,0,
2022-12-06 10:05:12.106,,,,,74536,14176,,,0,Off,0,Manual: B,20,0,0,0,0,
2022-12-06 10:05:12.106,,,,,74536,14176,74536,14176,,Off,0,Manual: B,20,0,0,0,0,
2022-12-06 10:05:12.106,,,,,74536,14176,,,,On,4,Manual: B,20,0,0,0,0,
2022-12-06 10:05:27.164,,,,,74536,14176,,,,Off,0,Manual: B,20,0,0,0,0,
2022-12-06 10:05:51.021,14,1,,AT22_FRAN_15_7_7_S_37,74488,14201,,,,Off,0,Manual: B,20,0,0,0,0,
2022-12-06 10:05:51.021,,,,,74488,14201,,,0,Off,0,Manual: B,20,0,0,0,0,
2022-12-06 10:05:51.021,,,,,74488,14201,74488,14201,,Off,0,Manual: B,20,0,0,0,0,
2022-12-06 10:05:51.021,,,,,74488,14201,,,,On,4,Manual: B,20,0,0,0,0,
2022-12-06 10:06:06.026,,,,,74488,14201,,,,Off,0,Manual: B,20,0,0,0,0,
2022-12-06 10:06:30.089,15,1,,AT22_FRAN_15_7_7_S_38,74403,14211,,,,Off,0,Manual: B,20,0,0,0,0,
2022-12-06 10:06:30.089,,,,,74403,14211,,,0,Off,0,Manual: B,20,0,0,0,0,
2022-12-06 10:06:30.089,,,,,74403,14211,74403,14211,,Off,0,Manual: B,20,0,0,0,0,
2022-12-06 10:06:30.089,,,,,74403,14211,,,,On,4,Manual: B,20,0,0,0,0,
2022-12-06 10:06:45.120,,,,,74403,14211,,,,Off,0,Manual: B,20,0,0,0,0,
2022-12-06 10:07:09.054,16,1,,AT22_FRAN_15_7_7_S_39,74275,14207,,,,Off,0,Manual: B,20,0,0,0,0,
2022-12-06 10:07:09.054,,,,,74275,14207,,,0,Off,0,Manual: B,20,0,0,0,0,
2022-12-06 10:07:09.054,,,,,74275,14207,74275,14207,,Off,0,Manual: B,20,0,0,0,0,
2022-12-06 10:07:09.054,,,,,74275,14207,,,,On,4,Manual: B,20,0,0,0,0,
2022-12-06 10:07:24.130,,,,,74275,14207,,,,Off,0,Manual: B,20,0,0,0,0,
2022-12-06 10:07:54.886,17,1,,91500_40,42350,49118,,,,Off,0,Manual: B,20,0,0,0,0,
2022-12-06 10:07:54.886,,,,,42350,49118,,,0,Off,0,Manual: B,20,0,0,0,0,
2022-12-06 10:07:54.886,,,,,42350,49118,42350,49118,,Off,0,Manual: B,20,0,0,0,0,
2022-12-06 10:07:54.886,,,,,42350,49118,,,,On,4,Manual: B,20,0,0,0,0,
2022-12-06 10:08:09.896,,,,,42350,49118,,,,Off,0,Manual: B,20,0,0,0,0,
2022-12-06 10:08:34.957,18,1,,Ples_7,41058,42894,,,,Off,0,Manual: B,20,0,0,0,0,
2022-12-06 10:08:34.957,,,,,41058,42894,,,0,Off,0,Manual: B,20,0,0,0,0,
2022-12-06 10:08:34.957,,,,,41058,42894,41058,42894,,Off,0,Manual: B,20,0,0,0,0,
2022-12-06 10:08:34.957,,,,,41058,42894,,,,On,4,Manual: B,20,0,0,0,0,
2022-12-06 10:08:49.978,,,,,41058,42894,,,,Off,0,Manual: B,20,0,0,0,0,
2022-12-06 10:09:20.668,19,1,,AT22_FRAN_15_7_7_S_40,74160,14198,,,,Off,0,Manual: B,20,0,0,0,0,
2022-12-06 10:09:20.668,,,,,74160,14198,,,0,Off,0,Manual: B,20,0,0,0,0,
2022-12-06 10:09:20.668,,,,,74160,14198,74160,14198,,Off,0,Manual: B,20,0,0,0,0,
2022-12-06 10:09:20.668,,,,,74160,14198,,,,On,4,Manual: B,20,0,0,0,0,
2022-12-06 10:09:35.712,,,,,74160,14198,,,,Off,0,Manual: B,20,0,0,0,0,
2022-12-06 10:09:59.620,20,1,,AT22_FRAN_16_62_S_1,74150,14536,,,,Off,0,Manual: B,20,0,0,0,0,
2022-12-06 10:09:59.620,,,,,74150,14536,,,0,Off,0,Manual: B,20,0,0,0,0,
2022-12-06 10:09:59.620,,,,,74150,14536,74150,14536,,Off,0,Manual: B,20,0,0,0,0,
2022-12-06 10:09:59.620,,,,,74150,14536,,,,On,4,Manual: B,20,0,0,0,0,
2022-12-06 10:10:14.628,,,,,74150,14536,,,,Off,0,Manual: B,20,0,0,0,0,
2022-12-06 10:10:38.303,21,1,,AT22_FRAN_16_62_S_2,74241,14511,,,,Off,0,Manual: B,20,0,0,0,0,
2022-12-06 10:10:38.303,,,,,74241,14511,,,0,Off,0,Manual: B,20,0,0,0,0,
2022-12-06 10:10:38.303,,,,,74241,14511,74241,14511,,Off,0,Manual: B,20,0,0,0,0,
2022-12-06 10:10:38.303,,,,,74241,14511,,,,On,4,Manual: B,20,0,0,0,0,
2022-12-06 10:10:53.346,,,,,74241,14511,,,,Off,0,Manual: B,20,0,0,0,0,
2022-12-06 10:11:17.024,22,1,,AT22_FRAN_16_62_S_3,74301,14514,,,,Off,0,Manual: B,20,0,0,0,0,
2022-12-06 10:11:17.024,,,,,74301,14514,,,0,Off,0,Manual: B,20,0,0,0,0,
2022-12-06 10:11:17.024,,,,,74301,14514,74301,14514,,Off,0,Manual: B,20,0,0,0,0,
2022-12-06 10:11:17.024,,,,,74301,14514,,,,On,4,Manual: B,20,0,0,0,0,
2022-12-06 10:11:32.211,,,,,74301,14514,,,,Off,0,Manual: B,20,0,0,0,0,
2022-12-06 10:11:55.917,23,1,,AT22_FRAN_16_62_S_4,74381,14545,,,,Off,0,Manual: B,20,0,0,0,0,
2022-12-06 10:11:55.917,,,,,74381,14545,,,0,Off,0,Manual: B,20,0,0,0,0,
2022-12-06 10:11:55.917,,,,,74381,14545,74381,14545,,Off,0,Manual: B,20,0,0,0,0,
2022-12-06 10:11:55.918,,,,,74381,14545,,,,On,4,Manual: B,20,0,0,0,0,
2022-12-06 10:12:10.951,,,,,74381,14545,,,,Off,0,Manual: B,20,0,0,0,0,
2022-12-06 10:12:34.669,24,1,,AT22_FRAN_16_62_S_5,74427,14531,,,,Off,0,Manual: B,20,0,0,0,0,
2022-12-06 10:12:34.669,,,,,74427,14531,,,0,Off,0,Manual: B,20,0,0,0,0,
2022-12-06 10:12:34.669,,,,,74427,14531,74427,14531,,Off,0,Manual: B,20,0,0,0,0,
2022-12-06 10:12:34.669,,,,,74427,14531,,,,On,4,Manual: B,20,0,0,0,0,
2022-12-06 10:12:49.677,,,,,74427,14531,,,,Off,0,Manual: B,20,0,0,0,0,
2022-12-06 10:13:13.326,25,1,,AT22_FRAN_16_62_S_6,74488,14544,,,,Off,0,Manual: B,20,0,0,0,0,
2022-12-06 10:13:13.326,,,,,74488,14544,,,0,Off,0,Manual: B,20,0,0,0,0,
2022-12-06 10:13:13.326,,,,,74488,14544,74488,14544,,Off,0,Manual: B,20,0,0,0,0,
2022-12-06 10:13:13.326,,,,,74488,14544,,,,On,4,Manual: B,20,0,0,0,0,
2022-12-06 10:13:28.334,,,,,74488,14544,,,,Off,0,Manual: B,20,0,0,0,0,
2022-12-06 10:13:52.015,26,1,,AT22_FRAN_16_62_S_7,74570,14533,,,,Off,0,Manual: B,20,0,0,0,0,
2022-12-06 10:13:52.015,,,,,74570,14533,,,0,Off,0,Manual: B,20,0,0,0,0,
2022-12-06 10:13:52.015,,,,,74570,14533,74570,14533,,Off,0,Manual: B,20,0,0,0,0,
2022-12-06 10:13:52.015,,,,,74570,14533,,,,On,4,Manual: B,20,0,0,0,0,
2022-12-06 10:14:07.186,,,,,74570,14533,,,,Off,0,Manual: B,20,0,0,0,0,
2022-12-06 10:14:30.901,27,1,,AT22_FRAN_16_62_S_8,74667,14543,,,,Off,0,Manual: B,20,0,0,0,0,
2022-12-06 10:14:30.901,,,,,74667,14543,,,0,Off,0,Manual: B,20,0,0,0,0,
2022-12-06 10:14:30.901,,,,,74667,14543,74667,14543,,Off,0,Manual: B,20,0,0,0,0,
2022-12-06 10:14:30.901,,,,,74667,14543,,,,On,4,Manual: B,20,0,0,0,0,
2022-12-06 10:14:45.978,,,,,74667,14543,,,,Off,0,Manual: B,20,0,0,0,0,
2022-12-06 10:15:09.616,28,1,,AT22_FRAN_16_62_S_9,74725,14514,,,,Off,0,Manual: B,20,0,0,0,0,
2022-12-06 10:15:09.616,,,,,74725,14514,,,0,Off,0,Manual: B,20,0,0,0,0,
2022-12-06 10:15:09.616,,,,,74725,14514,74725,14514,,Off,0,Manual: B,20,0,0,0,0,
2022-12-06 10:15:09.616,,,,,74725,14514,,,,On,4,Manual: B,20,0,0,0,0,
2022-12-06 10:15:24.652,,,,,74725,14514,,,,Off,0,Manual: B,20,0,0,0,0,
2022-12-06 10:15:55.240,29,1,,91500_41,42205,49085,,,,Off,0,Manual: B,20,0,0,0,0,
2022-12-06 10:15:55.240,,,,,42205,49085,,,0,Off,0,Manual: B,20,0,0,0,0,
2022-12-06 10:15:55.240,,,,,42205,49085,42205,49085,,Off,0,Manual: B,20,0,0,0,0,
2022-12-06 10:15:55.240,,,,,42205,49085,,,,On,4,Manual: B,20,0,0,0,0,
2022-12-06 10:16:10.284,,,,,42205,49085,,,,Off,0,Manual: B,20,0,0,0,0,
2022-12-06 10:16:37.526,30,1,,NIST612_22,58671,31721,,,,Off,0,Manual: B,20,0,0,0,0,
2022-12-06 10:16:37.526,,,,,58671,31721,,,0,Off,0,Manual: B,20,0,0,0,0,
2022-12-06 10:16:37.526,,,,,58671,31721,58671,31721,,Off,0,Manual: B,20,0,0,0,0,
2022-12-06 10:16:37.526,,,,,58671,31721,,,,On,4,Manual: B,20,0,0,0,0,
2022-12-06 10:16:52.586,,,,,58671,31721,,,,Off,0,Manual: B,20,0,0,0,0,
2022-12-06 10:17:20.024,31,1,,AT22_FRAN_16_62_S_10,74791,14504,,,,Off,0,Manual: B,20,0,0,0,0,
2022-12-06 10:17:20.024,,,,,74791,14504,,,0,Off,0,Manual: B,20,0,0,0,0,
2022-12-06 10:17:20.024,,,,,74791,14504,74791,14504,,Off,0,Manual: B,20,0,0,0,0,
2022-12-06 10:17:20.024,,,,,74791,14504,,,,On,4,Manual: B,20,0,0,0,0,
2022-12-06 10:17:35.062,,,,,74791,14504,,,,Off,0,Manual: B,20,0,0,0,0,
2022-12-06 10:17:58.903,32,1,,AT22_FRAN_16_62_S_11,74889,14515,,,,Off,0,Manual: B,20,0,0,0,0,
2022-12-06 10:17:58.903,,,,,74889,14515,,,0,Off,0,Manual: B,20,0,0,0,0,
2022-12-06 10:17:58.903,,,,,74889,14515,74889,14515,,Off,0,Manual: B,20,0,0,0,0,
2022-12-06 10:17:58.903,,,,,74889,14515,,,,On,4,Manual: B,20,0,0,0,0,
2022-12-06 10:18:13.924,,,,,74889,14515,,,,Off,0,Manual: B,20,0,0,0,0,
2022-12-06 10:18:37.877,33,1,,AT22_FRAN_16_62_S_12,74955,14492,,,,Off,0,Manual: B,20,0,0,0,0,
2022-12-06 10:18:37.877,,,,,74955,14492,,,0,Off,0,Manual: B,20,0,0,0,0,
2022-12-06 10:18:37.877,,,,,74955,14492,74955,14492,,Off,0,Manual: B,20,0,0,0,0,
2022-12-06 10:18:37.877,,,,,74955,14492,,,,On,4,Manual: B,20,0,0,0,0,
2022-12-06 10:18:52.879,,,,,74955,14492,,,,Off,0,Manual: B,20,0,0,0,0,
2022-12-06 10:19:16.452,34,1,,AT22_FRAN_16_62_S_13,75053,14484,,,,Off,0,Manual: B,20,0,0,0,0,
2022-12-06 10:19:16.452,,,,,75053,14484,,,0,Off,0,Manual: B,20,0,0,0,0,
2022-12-06 10:19:16.452,,,,,75053,14484,75053,14484,,Off,0,Manual: B,20,0,0,0,0,
2022-12-06 10:19:16.452,,,,,75053,14484,,,,On,4,Manual: B,20,0,0,0,0,
2022-12-06 10:19:31.457,,,,,75053,14484,,,,Off,0,Manual: B,20,0,0,0,0,
2022-12-06 10:19:55.254,35,1,,AT22_FRAN_16_62_S_14,75122,14498,,,,Off,0,Manual: B,20,0,0,0,0,
2022-12-06 10:19:55.254,,,,,75122,14498,,,0,Off,0,Manual: B,20,0,0,0,0,
2022-12-06 10:19:55.254,,,,,75122,14498,75122,14498,,Off,0,Manual: B,20,0,0,0,0,
2022-12-06 10:19:55.254,,,,,75122,14498,,,,On,4,Manual: B,20,0,0,0,0,
2022-12-06 10:20:10.375,,,,,75122,14498,,,,Off,0,Manual: B,20,0,0,0,0,
2022-12-06 10:20:34.060,36,1,,AT22_FRAN_16_62_S_15,75191,14507,,,,Off,0,Manual: B,20,0,0,0,0,
2022-12-06 10:20:34.060,,,,,75191,14507,,,0,Off,0,Manual: B,20,0,0,0,0,
2022-12-06 10:20:34.060,,,,,75191,14507,75191,14507,,Off,0,Manual: B,20,0,0,0,0,
2022-12-06 10:20:34.060,,,,,75191,14507,,,,On,4,Manual: B,20,0,0,0,0,
2022-12-06 10:20:49.069,,,,,75191,14507,,,,Off,0,Manual: B,20,0,0,0,0,
2022-12-06 10:21:12.910,37,1,,AT22_FRAN_16_62_S_16,75273,14470,,,,Off,0,Manual: B,20,0,0,0,0,
2022-12-06 10:21:12.910,,,,,75273,14470,,,0,Off,0,Manual: B,20,0,0,0,0,
2022-12-06 10:21:12.910,,,,,75273,14470,75273,14470,,Off,0,Manual: B,20,0,0,0,0,
2022-12-06 10:21:12.910,,,,,75273,14470,,,,On,4,Manual: B,20,0,0,0,0,
2022-12-06 10:21:27.943,,,,,75273,14470,,,,Off,0,Manual: B,20,0,0,0,0,
2022-12-06 10:21:51.781,38,1,,AT22_FRAN_16_62_S_17,75363,14468,,,,Off,0,Manual: B,20,0,0,0,0,
2022-12-06 10:21:51.781,,,,,75363,14468,,,0,Off,0,Manual: B,20,0,0,0,0,
2022-12-06 10:21:51.781,,,,,75363,14468,75363,14468,,Off,0,Manual: B,20,0,0,0,0,
2022-12-06 10:21:51.781,,,,,75363,14468,,,,On,4,Manual: B,20,0,0,0,0,
2022-12-06 10:22:06.790,,,,,75363,14468,,,,Off,0,Manual: B,20,0,0,0,0,
2022-12-06 10:22:30.732,39,1,,AT22_FRAN_16_62_S_18,75425,14461,,,,Off,0,Manual: B,20,0,0,0,0,
2022-12-06 10:22:30.732,,,,,75425,14461,,,0,Off,0,Manual: B,20,0,0,0,0,
2022-12-06 10:22:30.732,,,,,75425,14461,75425,14461,,Off,0,Manual: B,20,0,0,0,0,
2022-12-06 10:22:30.732,,,,,75425,14461,,,,On,4,Manual: B,20,0,0,0,0,
2022-12-06 10:22:45.741,,,,,75425,14461,,,,Off,0,Manual: B,20,0,0,0,0,
2022-12-06 10:23:09.429,40,1,,AT22_FRAN_16_62_S_19,75494,14468,,,,Off,0,Manual: B,20,0,0,0,0,
2022-12-06 10:23:09.429,,,,,75494,14468,,,0,Off,0,Manual: B,20,0,0,0,0,
2022-12-06 10:23:09.429,,,,,75494,14468,75494,14468,,Off,0,Manual: B,20,0,0,0,0,
2022-12-06 10:23:09.429,,,,,75494,14468,,,,On,4,Manual: B,20,0,0,0,0,
2022-12-06 10:23:24.476,,,,,75494,14468,,,,Off,0,Manual: B,20,0,0,0,0,
2022-12-06 10:23:55.321,41,1,,91500_42,42302,49141,,,,Off,0,Manual: B,20,0,0,0,0,
2022-12-06 10:23:55.321,,,,,42302,49141,,,0,Off,0,Manual: B,20,0,0,0,0,
2022-12-06 10:23:55.321,,,,,42302,49141,42302,49141,,Off,0,Manual: B,20,0,0,0,0,
2022-12-06 10:23:55.321,,,,,42302,49141,,,,On,4,Manual: B,20,0,0,0,0,
2022-12-06 10:24:10.322,,,,,42302,49141,,,,Off,0,Manual: B,20,0,0,0,0,
2022-12-06 10:24:34.617,42,1,,GJ1_7,41347,46417,,,,Off,0,Manual: B,20,0,0,0,0,
2022-12-06 10:24:34.617,,,,,41347,46417,,,0,Off,0,Manual: B,20,0,0,0,0,
2022-12-06 10:24:34.617,,,,,41347,46417,41347,46417,,Off,0,Manual: B,20,0,0,0,0,
2022-12-06 10:24:34.617,,,,,41347,46417,,,,On,4,Manual: B,20,0,0,0,0,
2022-12-06 10:24:49.644,,,,,41347,46417,,,,Off,0,Manual: B,20,0,0,0,0,
2022-12-06 10:25:20.129,43,1,,AT22_FRAN_16_62_S_20,75538,14463,,,,Off,0,Manual: B,20,0,0,0,0,
2022-12-06 10:25:20.129,,,,,75538,14463,,,0,Off,0,Manual: B,20,0,0,0,0,
2022-12-06 10:25:20.129,,,,,75538,14463,75538,14463,,Off,0,Manual: B,20,0,0,0,0,
2022-12-06 10:25:20.129,,,,,75538,14463,,,,On,4,Manual: B,20,0,0,0,0,
2022-12-06 10:25:35.143,,,,,75538,14463,,,,Off,0,Manual: B,20,0,0,0,0,
2022-12-06 10:25:58.870,44,1,,AT22_FRAN_16_62_S_21,75648,14465,,,,Off,0,Manual: B,20,0,0,0,0,
2022-12-06 10:25:58.870,,,,,75648,14465,,,0,Off,0,Manual: B,20,0,0,0,0,
2022-12-06 10:25:58.870,,,,,75648,14465,75648,14465,,Off,0,Manual: B,20,0,0,0,0,
2022-12-06 10:25:58.870,,,,,75648,14465,,,,On,4,Manual: B,20,0,0,0,0,
2022-12-06 10:26:13.878,,,,,75648,14465,,,,Off,0,Manual: B,20,0,0,0,0,
2022-12-06 10:26:37.820,45,1,,AT22_FRAN_16_62_S_22,75657,14590,,,,Off,0,Manual: B,20,0,0,0,0,
2022-12-06 10:26:37.820,,,,,75657,14590,,,0,Off,0,Manual: B,20,0,0,0,0,
2022-12-06 10:26:37.820,,,,,75657,14590,75657,14590,,Off,0,Manual: B,20,0,0,0,0,
2022-12-06 10:26:37.820,,,,,75657,14590,,,,On,4,Manual: B,20,0,0,0,0,
2022-12-06 10:26:52.838,,,,,75657,14590,,,,Off,0,Manual: B,20,0,0,0,0,
2022-12-06 10:27:16.699,46,1,,AT22_FRAN_16_62_S_23,75584,14611,,,,Off,0,Manual: B,20,0,0,0,0,
2022-12-06 10:27:16.699,,,,,75584,14611,,,0,Off,0,Manual: B,20,0,0,0,0,
2022-12-06 10:27:16.699,,,,,75584,14611,75584,14611,,Off,0,Manual: B,20,0,0,0,0,
2022-12-06 10:27:16.699,,,,,75584,14611,,,,On,4,Manual: B,20,0,0,0,0,
2022-12-06 10:27:31.738,,,,,75584,14611,,,,Off,0,Manual: B,20,0,0,0,0,
2022-12-06 10:27:55.607,47,1,,AT22_FRAN_16_62_S_24,75506,14610,,,,Off,0,Manual: B,20,0,0,0,0,
2022-12-06 10:27:55.607,,,,,75506,14610,,,0,Off,0,Manual: B,20,0,0,0,0,
2022-12-06 10:27:55.607,,,,,75506,14610,75506,14610,,Off,0,Manual: B,20,0,0,0,0,
2022-12-06 10:27:55.607,,,,,75506,14610,,,,On,4,Manual: B,20,0,0,0,0,
2022-12-06 10:28:10.618,,,,,75506,14610,,,,Off,0,Manual: B,20,0,0,0,0,
2022-12-06 10:28:34.606,48,1,,AT22_FRAN_16_62_S_25,75423,14628,,,,Off,0,Manual: B,20,0,0,0,0,
2022-12-06 10:28:34.606,,,,,75423,14628,,,0,Off,0,Manual: B,20,0,0,0,0,
2022-12-06 10:28:34.606,,,,,75423,14628,75423,14628,,Off,0,Manual: B,20,0,0,0,0,
2022-12-06 10:28:34.606,,,,,75423,14628,,,,On,4,Manual: B,20,0,0,0,0,
2022-12-06 10:28:49.658,,,,,75423,14628,,,,Off,0,Manual: B,20,0,0,0,0,
2022-12-06 10:29:13.435,49,1,,AT22_FRAN_16_62_S_26,75339,14630,,,,Off,0,Manual: B,20,0,0,0,0,
2022-12-06 10:29:13.435,,,,,75339,14630,,,0,Off,0,Manual: B,20,0,0,0,0,
2022-12-06 10:29:13.435,,,,,75339,14630,75339,14630,,Off,0,Manual: B,20,0,0,0,0,
2022-12-06 10:29:13.435,,,,,75339,14630,,,,On,4,Manual: B,20,0,0,0,0,
2022-12-06 10:29:28.492,,,,,75339,14630,,,,Off,0,Manual: B,20,0,0,0,0,
2022-12-06 10:29:52.675,50,1,,AT22_FRAN_16_62_S_27,75283,14641,,,,Off,0,Manual: B,20,0,0,0,0,
2022-12-06 10:29:52.675,,,,,75283,14641,,,0,Off,0,Manual: B,20,0,0,0,0,
2022-12-06 10:29:52.675,,,,,75283,14641,75283,14641,,Off,0,Manual: B,20,0,0,0,0,
2022-12-06 10:29:52.675,,,,,75283,14641,,,,On,4,Manual: B,20,0,0,0,0,
2022-12-06 10:30:07.739,,,,,75283,14641,,,,Off,0,Manual: B,20,0,0,0,0,
2022-12-06 10:30:31.958,51,1,,AT22_FRAN_16_62_S_28,75236,14651,,,,Off,0,Manual: B,20,0,0,0,0,
2022-12-06 10:30:31.958,,,,,75236,14651,,,0,Off,0,Manual: B,20,0,0,0,0,
2022-12-06 10:30:31.958,,,,,75236,14651,75236,14651,,Off,0,Manual: B,20,0,0,0,0,
2022-12-06 10:30:31.958,,,,,75236,14651,,,,On,4,Manual: B,20,0,0,0,0,
2022-12-06 10:30:46.981,,,,,75236,14651,,,,Off,0,Manual: B,20,0,0,0,0,
