Timestamp, Sequence Number, SubPoint Number, Vertix Number, Comment, X, Y, Intended X, Intended Y, Scan Velocity, Laser State, Laser Rep. Rate, Spot Type, Spot Size, Spot Angle, MFC1, MFC2, Cell Pressure, Fluence At Sample
2022-12-05 14:12:13.961,5,1,,91500_1,42153,48958,,,,Off,0,Manual: B,20,0,0,0,0,
2022-12-05 14:12:13.961,,,,,42153,48958,,,0,Off,0,Manual: B,20,0,0,0,0,
2022-12-05 14:12:13.961,,,,,42153,48958,42153,48958,,Off,0,Manual: B,20,0,0,0,0,
2022-12-05 14:12:13.961,,,,,42153,48958,,,,On,4,Manual: B,20,0,0,0,0,
2022-12-05 14:12:28.995,,,,,42153,48958,,,,Off,0,Manual: B,20,0,0,0,0,
2022-12-05 14:12:55.980,6,1,,NIST612_1,58586,31616,,,,Off,0,Manual: B,20,0,0,0,0,
2022-12-05 14:12:55.980,,,,,58586,31616,,,0,Off,0,Manual: B,20,0,0,0,0,
2022-12-05 14:12:55.980,,,,,58586,31616,58586,31616,,Off,0,Manual: B,20,0,0,0,0,
2022-12-05 14:12:55.980,,,,,58586,31616,,,,On,4,Manual: B,20,0,0,0,0,
2022-12-05 14:13:11.050,,,,,58586,31616,,,,Off,0,Manual: B,20,0,0,0,0,
2022-12-05 14:13:44.650,7,1,,AT22_FRAN_15_7_7_L_z1,11006,13867,,,,Off,0,Manual: B,20,0,0,0,0,
2022-12-05 14:13:44.650,,,,,11006,13867,,,0,Off,0,Manual: B,20,0,0,0,0,
2022-12-05 14:13:44.650,,,,,11006,13867,11006,13867,,Off,0,Manual: B,20,0,0,0,0,
2022-12-05 14:13:44.650,,,,,11006,13867,,,,On,4,Manual: B,20,0,0,0,0,
2022-12-05 14:13:59.939,,,,,11006,13867,,,,Off,0,Manual: B,20,0,0,0,0,
2022-12-05 14:14:23.901,8,1,,AT22_FRAN_15_7_7_L_z3,10746,13874,,,,Off,0,Manual: B,20,0,0,0,0,
2022-12-05 14:14:23.901,,,,,10746,13874,,,0,Off,0,Manual: B,20,0,0,0,0,
2022-12-05 14:14:23.901,,,,,10746,13874,10746,13874,,Off,0,Manual: B,20,0,0,0,0,
2022-12-05 14:14:23.901,,,,,10746,13874,,,,On,4,Manual: B,20,0,0,0,0,
2022-12-05 14:14:38.925,,,,,10746,13874,,,,Off,0,Manual: B,20,0,0,0,0,
2022-12-05 14:15:02.798,9,1,,AT22_FRAN_15_7_7_L_z4,10641,13833,,,,Off,0,Manual: B,20,0,0,0,0,
2022-12-05 14:15:02.798,,,,,10641,13833,,,0,Off,0,Manual: B,20,0,0,0,0,
2022-12-05 14:15:02.798,,,,,10641,13833,10641,13833,,Off,0,Manual: B,20,0,0,0,0,
2022-12-05 14:15:02.798,,,,,10641,13833,,,,On,4,Manual: B,20,0,0,0,0,
2022-12-05 14:15:17.853,,,,,10641,13833,,,,Off,0,Manual: B,20,0,0,0,0,
2022-12-05 14:15:42.386,10,1,,AT22_FRAN_19_7_7_L_z1,8205,14008,,,,Off,0,Manual: B,20,0,0,0,0,
2022-12-05 14:15:42.386,,,,,8205,14008,,,0,Off,0,Manual: B,20,0,0,0,0,
2022-12-05 14:15:42.386,,,,,8205,14008,8205,14008,,Off,0,Manual: B,20,0,0,0,0,
2022-12-05 14:15:42.386,,,,,8205,14008,,,,On,4,Manual: B,20,0,0,0,0,
2022-12-05 14:15:57.432,,,,,8205,14008,,,,Off,0,Manual: B,20,0,0,0,0,
2022-12-05 14:16:21.216,11,1,,AT22_FRAN_19_7_7_L_z2,8071,14046,,,,Off,0,Manual: B,20,0,0,0,0,
2022-12-05 14:16:21.216,,,,,8071,14046,,,0,Off,0,Manual: B,20,0,0,0,0,
2022-12-05 14:16:21.216,,,,,8071,14046,8071,14046,,Off,0,Manual: B,20,0,0,0,0,
2022-12-05 14:16:21.216,,,,,8071,14046,,,,On,4,Manual: B,20,0,0,0,0,
2022-12-05 14:16:36.255,,,,,8071,14046,,,,Off,0,Manual: B,20,0,0,0,0,
2022-12-05 14:17:07.096,12,1,,91500_2,42183,48958,,,,Off,0,Manual: B,20,0,0,0,0,
2022-12-05 14:17:07.096,,,,,42183,48958,,,0,Off,0,Manual: B,20,0,0,0,0,
2022-12-05 14:17:07.096,,,,,42183,48958,42183,48958,,Off,0,Manual: B,20,0,0,0,0,
2022-12-05 14:17:07.096,,,,,42183,48958,,,,On,4,Manual: B,20,0,0,0,0,
2022-12-05 14:17:22.103,,,,,42183,48958,,,,Off,0,Manual: B,20,0,0,0,0,
2022-12-05 14:17:47.000,13,1,,Ples_1,40878,42894,,,,Off,0,Manual: B,20,0,0,0,0,
2022-12-05 14:17:47.000,,,,,40878,42894,,,0,Off,0,Manual: B,20,0,0,0,0,
2022-12-05 14:17:47.000,,,,,40878,42894,40878,42894,,Off,0,Manual: B,20,0,0,0,0,
2022-12-05 14:17:47.000,,,,,40878,42894,,,,On,4,Manual: B,20,0,0,0,0,
2022-12-05 14:18:02.102,,,,,40878,42894,,,,Off,0,Manual: B,20,0,0,0,0,
2022-12-05 14:18:32.701,14,1,,AT22_FRAN_19_7_7_L_z3,7965,13971,,,,Off,0,Manual: B,20,0,0,0,0,
2022-12-05 14:18:32.701,,,,,7965,13971,,,0,Off,0,Manual: B,20,0,0,0,0,
2022-12-05 14:18:32.701,,,,,7965,13971,7965,13971,,Off,0,Manual: B,20,0,0,0,0,
2022-12-05 14:18:32.701,,,,,7965,13971,,,,On,4,Manual: B,20,0,0,0,0,
2022-12-05 14:18:47.938,,,,,7965,13971,,,,Off,0,Manual: B,20,0,0,0,0,
2022-12-05 14:19:11.694,15,1,,AT22_FRAN_19_7_7_L_z5,7737,14033,,,,Off,0,Manual: B,20,0,0,0,0,
2022-12-05 14:19:11.694,,,,,7737,14033,,,0,Off,0,Manual: B,20,0,0,0,0,
2022-12-05 14:19:11.694,,,,,7737,14033,7737,14033,,Off,0,Manual: B,20,0,0,0,0,
2022-12-05 14:19:11.694,,,,,7737,14033,,,,On,4,Manual: B,20,0,0,0,0,
2022-12-05 14:19:26.701,,,,,7737,14033,,,,Off,0,Manual: B,20,0,0,0,0,
2022-12-05 14:19:50.459,16,1,,AT22_FRAN_19_7_7_L_z6,7609,14022,,,,Off,0,Manual: B,20,0,0,0,0,
2022-12-05 14:19:50.459,,,,,7609,14022,,,0,Off,0,Manual: B,20,0,0,0,0,
2022-12-05 14:19:50.459,,,,,7609,14022,7609,14022,,Off,0,Manual: B,20,0,0,0,0,
2022-12-05 14:19:50.459,,,,,7609,14022,,,,On,4,Manual: B,20,0,0,0,0,
2022-12-05 14:20:05.513,,,,,7609,14022,,,,Off,0,Manual: B,20,0,0,0,0,
2022-12-05 14:20:29.615,17,1,,AT22_FRAN_19_7_7_L_z7,7500,14038,,,,Off,0,Manual: B,20,0,0,0,0,
2022-12-05 14:20:29.615,,,,,7500,14038,,,0,Off,0,Manual: B,20,0,0,0,0,
2022-12-05 14:20:29.615,,,,,7500,14038,7500,14038,,Off,0,Manual: B,20,0,0,0,0,
2022-12-05 14:20:29.615,,,,,7500,14038,,,,On,4,Manual: B,20,0,0,0,0,
2022-12-05 14:20:44.641,,,,,7500,14038,,,,Off,0,Manual: B,20,0,0,0,0,
2022-12-05 14:21:08.850,18,1,,AT22_FRAN_19_7_7_L_z8,7326,13999,,,,Off,0,Manual: B,20,0,0,0,0,
2022-12-05 14:21:08.850,,,,,7326,13999,,,0,Off,0,Manual: B,20,0,0,0,0,
2022-12-05 14:21:08.850,,,,,7326,13999,7326,13999,,Off,0,Manual: B,20,0,0,0,0,
2022-12-05 14:21:08.850,,,,,7326,13999,,,,On,4,Manual: B,20,0,0,0,0,
2022-12-05 14:21:23.878,,,,,7326,13999,,,,Off,0,Manual: B,20,0,0,0,0,
2022-12-05 14:21:47.728,19,1,,AT22_FRAN_19_7_7_L_z9,7182,14052,,,,Off,0,Manual: B,20,0,0,0,0,
2022-12-05 14:21:47.728,,,,,7182,14052,,,0,Off,0,Manual: B,20,0,0,0,0,
2022-12-05 14:21:47.728,,,,,7182,14052,7182,14052,,Off,0,Manual: B,20,0,0,0,0,
2022-12-05 14:21:47.728,,,,,7182,14052,,,,On,4,Manual: B,20,0,0,0,0,
2022-12-05 14:22:02.749,,,,,7182,14052,,,,Off,0,Manual: B,20,0,0,0,0,
2022-12-05 14:22:26.578,20,1,,AT22_FRAN_19_7_7_L_z10,7068,14010,,,,Off,0,Manual: B,20,0,0,0,0,
2022-12-05 14:22:26.578,,,,,7068,14010,,,0,Off,0,Manual: B,20,0,0,0,0,
2022-12-05 14:22:26.578,,,,,7068,14010,7068,14010,,Off,0,Manual: B,20,0,0,0,0,
2022-12-05 14:22:26.578,,,,,7068,14010,,,,On,4,Manual: B,20,0,0,0,0,
2022-12-05 14:22:41.625,,,,,7068,14010,,,,Off,0,Manual: B,20,0,0,0,0,
2022-12-05 14:23:05.461,21,1,,AT22_FRAN_19_7_7_L_z11,6908,14032,,,,Off,0,Manual: B,20,0,0,0,0,
2022-12-05 14:23:05.461,,,,,6908,14032,,,0,Off,0,Manual: B,20,0,0,0,0,
2022-12-05 14:23:05.461,,,,,6908,14032,6908,14032,,Off,0,Manual: B,20,0,0,0,0,
2022-12-05 14:23:05.461,,,,,6908,14032,,,,On,4,Manual: B,20,0,0,0,0,
2022-12-05 14:23:20.676,,,,,6908,14032,,,,Off,0,Manual: B,20,0,0,0,0,
2022-12-05 14:23:44.448,22,1,,AT22_FRAN_19_7_7_L_z12,6797,14004,,,,Off,0,Manual: B,20,0,0,0,0,
2022-12-05 14:23:44.448,,,,,6797,14004,,,0,Off,0,Manual: B,20,0,0,0,0,
2022-12-05 14:23:44.448,,,,,6797,14004,6797,14004,,Off,0,Manual: B,20,0,0,0,0,
2022-12-05 14:23:44.448,,,,,6797,14004,,,,On,4,Manual: B,20,0,0,0,0,
2022-12-05 14:23:59.455,,,,,6797,14004,,,,Off,0,Manual: B,20,0,0,0,0,
2022-12-05 14:24:30.562,23,1,,91500_3,42213,48958,,,,Off,0,Manual: B,20,0,0,0,0,
2022-12-05 14:24:30.562,,,,,42213,48958,,,0,Off,0,Manual: B,20,0,0,0,0,
2022-12-05 14:24:30.562,,,,,42213,48958,42213,48958,,Off,0,Manual: B,20,0,0,0,0,
2022-12-05 14:24:30.562,,,,,42213,48958,,,,On,4,Manual: B,20,0,0,0,0,
2022-12-05 14:24:45.861,,,,,42213,48958,,,,Off,0,Manual: B,20,0,0,0,0,
2022-12-05 14:25:13.030,24,1,,NIST612_2,58616,31616,,,,Off,0,Manual: B,20,0,0,0,0,
2022-12-05 14:25:13.030,,,,,58616,31616,,,0,Off,0,Manual: B,20,0,0,0,0,
2022-12-05 14:25:13.030,,,,,58616,31616,58616,31616,,Off,0,Manual: B,20,0,0,0,0,
2022-12-05 14:25:13.030,,,,,58616,31616,,,,On,4,Manual: B,20,0,0,0,0,
2022-12-05 14:25:28.045,,,,,58616,31616,,,,Off,0,Manual: B,20,0,0,0,0,
2022-12-05 14:26:02.225,25,1,,AT22_FRAN_19_7_7_L_z13,6606,13981,,,,Off,0,Manual: B,20,0,0,0,0,
2022-12-05 14:26:02.225,,,,,6606,13981,,,0,Off,0,Manual: B,20,0,0,0,0,
2022-12-05 14:26:02.225,,,,,6606,13981,6606,13981,,Off,0,Manual: B,20,0,0,0,0,
2022-12-05 14:26:02.225,,,,,6606,13981,,,,On,4,Manual: B,20,0,0,0,0,
2022-12-05 14:26:17.246,,,,,6606,13981,,,,Off,0,Manual: B,20,0,0,0,0,
2022-12-05 14:26:41.315,26,1,,AT22_FRAN_21_90_5_L_z1,6605,14669,,,,Off,0,Manual: B,20,0,0,0,0,
2022-12-05 14:26:41.315,,,,,6605,14669,,,0,Off,0,Manual: B,20,0,0,0,0,
2022-12-05 14:26:41.315,,,,,6605,14669,6605,14669,,Off,0,Manual: B,20,0,0,0,0,
2022-12-05 14:26:41.315,,,,,6605,14669,,,,On,4,Manual: B,20,0,0,0,0,
2022-12-05 14:26:56.483,,,,,6605,14669,,,,Off,0,Manual: B,20,0,0,0,0,
2022-12-05 14:27:20.339,27,1,,AT22_FRAN_21_90_5_L_z2,6710,14654,,,,Off,0,Manual: B,20,0,0,0,0,
2022-12-05 14:27:20.339,,,,,6710,14654,,,0,Off,0,Manual: B,20,0,0,0,0,
2022-12-05 14:27:20.339,,,,,6710,14654,6710,14654,,Off,0,Manual: B,20,0,0,0,0,
2022-12-05 14:27:20.339,,,,,6710,14654,,,,On,4,Manual: B,20,0,0,0,0,
2022-12-05 14:27:35.375,,,,,6710,14654,,,,Off,0,Manual: B,20,0,0,0,0,
2022-12-05 14:27:59.342,28,1,,AT22_FRAN_21_90_5_L_z3,6892,14675,,,,Off,0,Manual: B,20,0,0,0,0,
2022-12-05 14:27:59.342,,,,,6892,14675,,,0,Off,0,Manual: B,20,0,0,0,0,
2022-12-05 14:27:59.342,,,,,6892,14675,6892,14675,,Off,0,Manual: B,20,0,0,0,0,
2022-12-05 14:27:59.342,,,,,6892,14675,,,,On,4,Manual: B,20,0,0,0,0,
2022-12-05 14:28:14.420,,,,,6892,14675,,,,Off,0,Manual: B,20,0,0,0,0,
2022-12-05 14:28:38.295,29,1,,AT22_FRAN_21_90_5_L_z4,7038,14641,,,,Off,0,Manual: B,20,0,0,0,0,
2022-12-05 14:28:38.295,,,,,7038,14641,,,0,Off,0,Manual: B,20,0,0,0,0,
2022-12-05 14:28:38.295,,,,,7038,14641,7038,14641,,Off,0,Manual: B,20,0,0,0,0,
2022-12-05 14:28:38.295,,,,,7038,14641,,,,On,4,Manual: B,20,0,0,0,0,
2022-12-05 14:28:53.327,,,,,7038,14641,,,,Off,0,Manual: B,20,0,0,0,0,
2022-12-05 14:29:17.197,30,1,,AT22_FRAN_21_90_5_L_z5,7161,14697,,,,Off,0,Manual: B,20,0,0,0,0,
2022-12-05 14:29:17.197,,,,,7161,14697,,,0,Off,0,Manual: B,20,0,0,0,0,
2022-12-05 14:29:17.197,,,,,7161,14697,7161,14697,,Off,0,Manual: B,20,0,0,0,0,
2022-12-05 14:29:17.197,,,,,7161,14697,,,,On,4,Manual: B,20,0,0,0,0,
2022-12-05 14:29:32.204,,,,,7161,14697,,,,Off,0,Manual: B,20,0,0,0,0,
2022-12-05 14:29:55.964,31,1,,AT22_FRAN_21_90_5_L_z6,7339,14682,,,,Off,0,Manual: B,20,0,0,0,0,
2022-12-05 14:29:55.964,,,,,7339,14682,,,0,Off,0,Manual: B,20,0,0,0,0,
2022-12-05 14:29:55.964,,,,,7339,14682,7339,14682,,Off,0,Manual: B,20,0,0,0,0,
2022-12-05 14:29:55.964,,,,,7339,14682,,,,On,4,Manual: B,20,0,0,0,0,
2022-12-05 14:30:10.968,,,,,7339,14682,,,,Off,0,Manual: B,20,0,0,0,0,
2022-12-05 14:30:35.180,32,1,,AT22_FRAN_21_90_5_L_z7,7466,14680,,,,Off,0,Manual: B,20,0,0,0,0,
2022-12-05 14:30:35.180,,,,,7466,14680,,,0,Off,0,Manual: B,20,0,0,0,0,
2022-12-05 14:30:35.180,,,,,7466,14680,7466,14680,,Off,0,Manual: B,20,0,0,0,0,
2022-12-05 14:30:35.180,,,,,7466,14680,,,,On,4,Manual: B,20,0,0,0,0,
2022-12-05 14:30:50.189,,,,,7466,14680,,,,Off,0,Manual: B,20,0,0,0,0,
2022-12-05 14:31:14.037,33,1,,AT22_FRAN_21_90_5_L_z8,7582,14696,,,,Off,0,Manual: B,20,0,0,0,0,
2022-12-05 14:31:14.037,,,,,7582,14696,,,0,Off,0,Manual: B,20,0,0,0,0,
2022-12-05 14:31:14.037,,,,,7582,14696,7582,14696,,Off,0,Manual: B,20,0,0,0,0,
2022-12-05 14:31:14.037,,,,,7582,14696,,,,On,4,Manual: B,20,0,0,0,0,
2022-12-05 14:31:29.062,,,,,7582,14696,,,,Off,0,Manual: B,20,0,0,0,0,
2022-12-05 14:31:53.021,34,1,,AT22_FRAN_21_90_5_L_z9,7668,14710,,,,Off,0,Manual: B,20,0,0,0,0,
2022-12-05 14:31:53.021,,,,,7668,14710,,,0,Off,0,Manual: B,20,0,0,0,0,
2022-12-05 14:31:53.021,,,,,7668,14710,7668,14710,,Off,0,Manual: B,20,0,0,0,0,
2022-12-05 14:31:53.021,,,,,7668,14710,,,,On,4,Manual: B,20,0,0,0,0,
2022-12-05 14:32:08.102,,,,,7668,14710,,,,Off,0,Manual: B,20,0,0,0,0,
2022-12-05 14:32:38.767,35,1,,91500_4,42243,48958,,,,Off,0,Manual: B,20,0,0,0,0,
2022-12-05 14:32:38.767,,,,,42243,48958,,,0,Off,0,Manual: B,20,0,0,0,0,
2022-12-05 14:32:38.767,,,,,42243,48958,42243,48958,,Off,0,Manual: B,20,0,0,0,0,
2022-12-05 14:32:38.767,,,,,42243,48958,,,,On,4,Manual: B,20,0,0,0,0,
2022-12-05 14:32:53.830,,,,,42243,48958,,,,Off,0,Manual: B,20,0,0,0,0,
2022-12-05 14:33:18.239,36,1,,GJ1_1,41282,46365,,,,Off,0,Manual: B,20,0,0,0,0,
2022-12-05 14:33:18.239,,,,,41282,46365,,,0,Off,0,Manual: B,20,0,0,0,0,
2022-12-05 14:33:18.239,,,,,41282,46365,41282,46365,,Off,0,Manual: B,20,0,0,0,0,
2022-12-05 14:33:18.239,,,,,41282,46365,,,,On,4,Manual: B,20,0,0,0,0,
2022-12-05 14:33:33.256,,,,,41282,46365,,,,Off,0,Manual: B,20,0,0,0,0,
2022-12-05 14:34:03.718,37,1,,AT22_FRAN_21_90_5_L_z10,7820,14713,,,,Off,0,Manual: B,20,0,0,0,0,
2022-12-05 14:34:03.718,,,,,7820,14713,,,0,Off,0,Manual: B,20,0,0,0,0,
2022-12-05 14:34:03.718,,,,,7820,14713,7820,14713,,Off,0,Manual: B,20,0,0,0,0,
2022-12-05 14:34:03.718,,,,,7820,14713,,,,On,4,Manual: B,20,0,0,0,0,
2022-12-05 14:34:18.759,,,,,7820,14713,,,,Off,0,Manual: B,20,0,0,0,0,
2022-12-05 14:34:42.711,38,1,,AT22_FRAN_21_90_5_L_z11,7930,14730,,,,Off,0,Manual: B,20,0,0,0,0,
2022-12-05 14:34:42.711,,,,,7930,14730,,,0,Off,0,Manual: B,20,0,0,0,0,
2022-12-05 14:34:42.711,,,,,7930,14730,7930,14730,,Off,0,Manual: B,20,0,0,0,0,
2022-12-05 14:34:42.711,,,,,7930,14730,,,,On,4,Manual: B,20,0,0,0,0,
2022-12-05 14:34:57.751,,,,,7930,14730,,,,Off,0,Manual: B,20,0,0,0,0,
2022-12-05 14:35:21.744,39,1,,AT22_FRAN_21_90_5_L_z12,8023,14741,,,,Off,0,Manual: B,20,0,0,0,0,
2022-12-05 14:35:21.744,,,,,8023,14741,,,0,Off,0,Manual: B,20,0,0,0,0,
2022-12-05 14:35:21.744,,,,,8023,14741,8023,14741,,Off,0,Manual: B,20,0,0,0,0,
2022-12-05 14:35:21.744,,,,,8023,14741,,,,On,4,Manual: B,20,0,0,0,0,
2022-12-05 14:35:36.792,,,,,8023,14741,,,,Off,0,Manual: B,20,0,0,0,0,
2022-12-05 14:36:00.645,40,1,,AT22_FRAN_21_90_5_L_z13,8134,14764,,,,Off,0,Manual: B,20,0,0,0,0,
2022-12-05 14:36:00.645,,,,,8134,14764,,,0,Off,0,Manual: B,20,0,0,0,0,
2022-12-05 14:36:00.645,,,,,8134,14764,8134,14764,,Off,0,Manual: B,20,0,0,0,0,
2022-12-05 14:36:00.645,,,,,8134,14764,,,,On,4,Manual: B,20,0,0,0,0,
2022-12-05 14:36:15.658,,,,,8134,14764,,,,Off,0,Manual: B,20,0,0,0,0,
2022-12-05 14:36:40.001,41,1,,AT22_FRAN_21_90_5_L_z14,8252,14791,,,,Off,0,Manual: B,20,0,0,0,0,
2022-12-05 14:36:40.001,,,,,8252,14791,,,0,Off,0,Manual: B,20,0,0,0,0,
2022-12-05 14:36:40.001,,,,,8252,14791,8252,14791,,Off,0,Manual: B,20,0,0,0,0,
2022-12-05 14:36:40.001,,,,,8252,14791,,,,On,4,Manual: B,20,0,0,0,0,
2022-12-05 14:36:55.026,,,,,8252,14791,,,,Off,0,Manual: B,20,0,0,0,0,
2022-12-05 14:37:19.278,42,1,,AT22_FRAN_21_90_5_L_z15,8378,14782,,,,Off,0,Manual: B,20,0,0,0,0,
2022-12-05 14:37:19.278,,,,,8378,14782,,,0,Off,0,Manual: B,20,0,0,0,0,
2022-12-05 14:37:19.278,,,,,8378,14782,8378,14782,,Off,0,Manual: B,20,0,0,0,0,
2022-12-05 14:37:19.278,,,,,8378,14782,,,,On,4,Manual: B,20,0,0,0,0,
2022-12-05 14:37:34.285,,,,,8378,14782,,,,Off,0,Manual: B,20,0,0,0,0,
2022-12-05 14:37:58.099,43,1,,AT22_FRAN_21_90_5_L_z16,8478,14834,,,,Off,0,Manual: B,20,0,0,0,0,
2022-12-05 14:37:58.099,,,,,8478,14834,,,0,Off,0,Manual: B,20,0,0,0,0,
2022-12-05 14:37:58.099,,,,,8478,14834,8478,14834,,Off,0,Manual: B,20,0,0,0,0,
2022-12-05 14:37:58.099,,,,,8478,14834,,,,On,4,Manual: B,20,0,0,0,0,
2022-12-05 14:38:13.105,,,,,8478,14834,,,,Off,0,Manual: B,20,0,0,0,0,
2022-12-05 14:38:36.950,44,1,,AT22_FRAN_21_90_5_L_z17,8687,14877,,,,Off,0,Manual: B,20,0,0,0,0,
2022-12-05 14:38:36.950,,,,,8687,14877,,,0,Off,0,Manual: B,20,0,0,0,0,
2022-12-05 14:38:36.950,,,,,8687,14877,8687,14877,,Off,0,Manual: B,20,0,0,0,0,
2022-12-05 14:38:36.950,,,,,8687,14877,,,,On,4,Manual: B,20,0,0,0,0,
2022-12-05 14:38:52.001,,,,,8687,14877,,,,Off,0,Manual: B,20,0,0,0,0,
2022-12-05 14:39:16.130,45,1,,AT22_FRAN_21_90_5_L_z18,8814,14848,,,,Off,0,Manual: B,20,0,0,0,0,
2022-12-05 14:39:16.130,,,,,8814,14848,,,0,Off,0,Manual: B,20,0,0,0,0,
2022-12-05 14:39:16.130,,,,,8814,14848,8814,14848,,Off,0,Manual: B,20,0,0,0,0,
2022-12-05 14:39:16.130,,,,,8814,14848,,,,On,4,Manual: B,20,0,0,0,0,
2022-12-05 14:39:31.137,,,,,8814,14848,,,,Off,0,Manual: B,20,0,0,0,0,
2022-12-05 14:39:54.880,46,1,,AT22_FRAN_21_90_5_L_z19,8933,14854,,,,Off,0,Manual: B,20,0,0,0,0,
2022-12-05 14:39:54.880,,,,,8933,14854,,,0,Off,0,Manual: B,20,0,0,0,0,
2022-12-05 14:39:54.880,,,,,8933,14854,8933,14854,,Off,0,Manual: B,20,0,0,0,0,
2022-12-05 14:39:54.880,,,,,8933,14854,,,,On,4,Manual: B,20,0,0,0,0,
2022-12-05 14:40:09.891,,,,,8933,14854,,,,Off,0,Manual: B,20,0,0,0,0,
2022-12-05 14:40:40.494,47,1,,91500_5,42273,48958,,,,Off,0,Manual: B,20,0,0,0,0,
2022-12-05 14:40:40.494,,,,,42273,48958,,,0,Off,0,Manual: B,20,0,0,0,0,
2022-12-05 14:40:40.494,,,,,42273,48958,42273,48958,,Off,0,Manual: B,20,0,0,0,0,
2022-12-05 14:40:40.494,,,,,42273,48958,,,,On,4,Manual: B,20,0,0,0,0,
2022-12-05 14:40:55.505,,,,,42273,48958,,,,Off,0,Manual: B,20,0,0,0,0,
2022-12-05 14:41:22.958,48,1,,NIST612_3,58646,31616,,,,Off,0,Manual: B,20,0,0,0,0,
2022-12-05 14:41:22.958,,,,,58646,31616,,,0,Off,0,Manual: B,20,0,0,0,0,
2022-12-05 14:41:22.958,,,,,58646,31616,58646,31616,,Off,0,Manual: B,20,0,0,0,0,
2022-12-05 14:41:22.958,,,,,58646,31616,,,,On,4,Manual: B,20,0,0,0,0,
2022-12-05 14:41:37.986,,,,,58646,31616,,,,Off,0,Manual: B,20,0,0,0,0,
2022-12-05 14:42:11.651,49,1,,AT22_FRAN_21_90_5_L_z20,9071,14808,,,,Off,0,Manual: B,20,0,0,0,0,
2022-12-05 14:42:11.651,,,,,9071,14808,,,0,Off,0,Manual: B,20,0,0,0,0,
2022-12-05 14:42:11.651,,,,,9071,14808,9071,14808,,Off,0,Manual: B,20,0,0,0,0,
2022-12-05 14:42:11.651,,,,,9071,14808,,,,On,4,Manual: B,20,0,0,0,0,
2022-12-05 14:42:26.661,,,,,9071,14808,,,,Off,0,Manual: B,20,0,0,0,0,
2022-12-05 14:42:50.317,50,1,,AT22_FRAN_21_90_5_L_z21,9251,14808,,,,Off,0,Manual: B,20,0,0,0,0,
2022-12-05 14:42:50.317,,,,,9251,14808,,,0,Off,0,Manual: B,20,0,0,0,0,
2022-12-05 14:42:50.317,,,,,9251,14808,9251,14808,,Off,0,Manual: B,20,0,0,0,0,
2022-12-05 14:42:50.317,,,,,9251,14808,,,,On,4,Manual: B,20,0,0,0,0,
2022-12-05 14:43:05.352,,,,,9251,14808,,,,Off,0,Manual: B,20,0,0,0,0,
2022-12-05 14:43:29.364,51,1,,AT22_FRAN_21_90_5_L_z22,9362,14826,,,,Off,0,Manual: B,20,0,0,0,0,
2022-12-05 14:43:29.364,,,,,9362,14826,,,0,Off,0,Manual: B,20,0,0,0,0,
2022-12-05 14:43:29.364,,,,,9362,14826,9362,14826,,Off,0,Manual: B,20,0,0,0,0,
